TLINK	TIMEX	842614898	1206	1211	TIMEX	842614898	315	322	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	323	331	unspecified
TLINK	TIMEX	842614898	1206	1211	TIMEX	842614898	527	532	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	566	569	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	690	693	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	76	80	unspecified
TLINK	TIMEX	842614898	1206	1211	TIMEX	842614898	89	96	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	979	985	unspecified
TLINK	EVENT	842614978	389	400	TIMEX	842614978	424	432	unspecified
TLINK	EVENT	842614978	389	400	EVENT	842614978	480	488	unspecified
TLINK	EVENT	842614978	389	400	EVENT	842614978	581	589	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	1229	1239	unspecified
TLINK	TIMEX	842615058	1186	1193	TIMEX	842615058	140	144	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	1488	1493	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	466	469	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	517	522	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	889	892	unspecified
TLINK	TIMEX	842615058	1186	1193	TIMEX	842615058	909	913	unspecified
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	99	108	unspecified
TLINK	EVENT	842615138	139	143	TIMEX	842615138	211	221	unspecified
TLINK	EVENT	842615138	139	143	TIMEX	842615138	225	239	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1135	1141	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1189	1193	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1246	1252	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	132	137	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1504	1507	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1601	1605	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	1707	1714	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	1739	1748	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	245	250	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	322	335	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	516	523	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	524	533	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	538	544	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	548	554	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	617	622	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	637	645	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	766	775	unspecified
TLINK	TIMEX	842615219	1008	1026	TIMEX	842615219	797	803	unspecified
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	90	100	unspecified
TLINK	EVENT	842615299	1005	1013	TIMEX	842615299	1026	1034	unspecified
TLINK	EVENT	842615299	1005	1013	TIMEX	842615299	1049	1057	unspecified
TLINK	EVENT	842615299	1005	1013	TIMEX	842615299	107	115	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	237	241	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	254	262	unspecified
TLINK	EVENT	842615299	1005	1013	TIMEX	842615299	314	325	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	422	427	unspecified
TLINK	EVENT	842615299	1005	1013	TIMEX	842615299	431	439	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	654	662	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	712	721	unspecified
TLINK	EVENT	842615299	1005	1013	EVENT	842615299	86	95	unspecified
TLINK	EVENT	842615379	190	193	EVENT	842615379	485	489	unspecified
TLINK	EVENT	842615379	190	193	TIMEX	842615379	490	499	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	1048	1057	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	1069	1077	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	110	114	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	123	129	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	1579	1584	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	1607	1611	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	198	204	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	215	224	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	236	240	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	252	265	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	285	293	unspecified
TLINK	TIMEX	842615459	1026	1030	TIMEX	842615459	321	325	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	814	820	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	839	843	unspecified
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	876	884	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	298	306	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	402	407	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	418	422	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	423	432	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	487	496	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	534	544	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	583	592	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	602	606	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	632	640	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	644	650	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	669	673	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	709	713	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	789	794	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	801	805	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	894	901	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	916	921	unspecified
TLINK	EVENT	842615539	116	124	TIMEX	842615539	927	936	unspecified
TLINK	EVENT	842615539	116	124	EVENT	842615539	941	947	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	1244	1251	unspecified
TLINK	EVENT	842615620	1084	1093	TIMEX	842615620	145	150	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	190	195	unspecified
TLINK	EVENT	842615620	1084	1093	TIMEX	842615620	196	204	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	312	318	unspecified
TLINK	EVENT	842615620	1084	1093	TIMEX	842615620	386	394	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	518	522	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	689	695	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	700	704	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	86	92	unspecified
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	890	896	unspecified
